25000
ID NAME TEAM SCORE COMPETITIONS POTATOE
20249 pVqDR Lambda 8.7 243 true
20250 EyecjR Epsilon 9.0 243 false
20251 CnPBiVnNI Lambda 6.4 227 false
20252 IbEbz Beta 4.8 214 true
20253 Ldss Tau 6.1 59 true
20254 FrWAQX Beta 9.6 128 false
20255 Hvl Theta 1.6 20 false
20256 RLiLXI Delta 1.0 111 true
20257 RzCN Beta 1.9 232 true
20258 xib Delta 7.1 237 false
20259 dRi Lambda 7.8 246 true
20260 zrN Lambda 5.5 199 true
20261 jgFZXvqo Epsilon 0.4 28 true
20262 aElQTAb Delta 0.7 68 false
20263 HLLTog Theta 6.6 124 false
20264 sntzs Alpha 0.3 91 false
20265 jCDs Alpha 1.3 243 false
20266 fKON Beta 5.4 147 false
20267 xHknNM Gamma 4.7 24 true
20268 tDOFb Lambda 0.4 200 true
20269 nTTlC Pi 8.6 96 false
20270 QLXoA Epsilon 9.6 38 true
20271 ept Gamma 4.9 131 true
20272 ijUYUGBCA Delta 0.5 20 false
20273 FnizQZ Delta 4.8 242 true
20274 wGVAMJ Pi 5.8 201 true
20275 RIV Delta 7.7 39 false
20276 zTWUmo Pi 8.4 1 true
20277 zrDjesk Alpha 3.7 10 false
20278 mNR Theta 3.9 151 true
20279 tzrqcC Epsilon 5.4 177 false
20280 YiFj Alpha 4.6 136 false
20281 Ajm Pi 0.9 20 true
20282 hzrHRzLxy Alpha 6.7 136 true
20283 WXhijFDo Gamma 3.5 204 true
20284 gfYpovib Epsilon 5.4 155 false
20285 CcTyMvYM Pi 1.9 86 true
20286 GBXrdyiV Alpha 9.3 84 false
20287 TGIqAC Theta 4.1 97 false
20288 glQyNyEM Alpha 9.4 174 false
20289 uhxK Alpha 9.8 156 false
20290 VwN Pi 0.2 211 true
20291 pBiwW Alpha 4.7 21 true
20292 gtdN Beta 7.9 249 false
20293 NDGqtW Delta 9.3 58 true
20294 PsEAWuVt Gamma 1.1 42 false
20295 SdCpc Alpha 6.5 26 true
20296 RNITP Delta 8.5 149 false
20297 GJFebzY Beta 6.3 73 true
20298 ArzNk Delta 4.5 152 false
20299 tDmIlhfT Alpha 2.4 220 false
20300 PLmiTSA Theta 4.4 153 true
20301 kAuen Alpha 5.4 117 false
20302 dWF Gamma 0.8 208 true
20303 gSovTMFjE Theta 8.3 103 true
20304 dIZcvkkNfp Lambda 9.6 99 false
20305 EsSBTwtf Epsilon 3.8 112 false
20306 FSxQKTf Alpha 6.7 2 false
20307 KsfwbseKl Theta 4.5 22 false
20308 dMC Theta 7.9 45 false
20309 ujeoaK Tau 9.7 226 false
20310 AUn Alpha 5.8 74 false
20311 cla Delta 5.9 81 false
20312 JpAXOuHTWb Pi 6.1 210 true
20313 Jlb Delta 5.3 158 true
20314 xYsX Epsilon 7.5 230 true
20315 wiNGOp Epsilon 0.9 110 true
20316 bDDvwTwn Tau 7.4 113 false
20317 MRzP Theta 0.9 23 true
20318 abrurcQxw Delta 7.2 235 false
20319 SXozZ Gamma 9.0 39 true
20320 sMsAkO Delta 1.6 161 true
20321 Olbw Alpha 9.9 54 false
20322 tYdnkehdLy Alpha 0.2 202 false
20323 WtRrhB Theta 0.6 166 true
20324 lUG Lambda 4.8 107 false
20325 unPOQHj Delta 6.0 205 false
20326 InMnCkheI Beta 8.8 147 false
20327 Emg Theta 8.8 221 false
20328 whj Gamma 2.4 221 true
20329 EYVWt Delta 3.8 161 true
20330 zGUuPoa Gamma 7.5 25 false
20331 oHrpi Alpha 9.1 12 false
20332 LHjOLnh Alpha 8.9 192 true
20333 mMrY Gamma 7.5 129 false
20334 sRGAyaAIOn Delta 3.2 229 true
20335 Clug Lambda 3.7 45 true
20336 CeBLGbnLg Pi 1.2 184 true
20337 fXeqMxldkx Delta 8.5 126 false
20338 tnBOKbzgt Alpha 6.8 243 false
20339 JQVVFXnb Lambda 9.9 227 true
20340 KYUCPJdClW Gamma 5.8 150 true
20341 WzCy Gamma 2.0 43 false
20342 trhUjXhRdR Gamma 5.1 225 false
20343 VISnEZo Theta 2.9 56 false
20344 UaPtvtoKUu Gamma 8.9 180 true
20345 CeL Alpha 2.5 237 false
20346 CkUchrjS Alpha 3.9 30 false
20347 mAzwPmv Pi 7.3 98 false
20348 amgzq Delta 7.1 211 false
20349 HNt Pi 4.4 68 false
20350 LIVBX Tau 7.9 31 false
20351 pCtkN Beta 3.5 192 false
20352 FAFaGSWhft Theta 8.8 126 true
20353 UTt Gamma 5.6 117 false
20354 fAc Epsilon 2.5 133 false
20355 nJhmF Pi 3.9 7 false
20356 FST Pi 6.7 174 true
20357 SyE Gamma 9.2 64 true
20358 XjIXvUlkk Pi 9.1 160 true
20359 ZQXJzMJe Delta 3.1 63 true
20360 OspDjC Beta 4.7 45 false
20361 TPeGcRNrhZ Tau 6.5 70 true
20362 TLxePb Beta 0.5 175 true
20363 xSQJ Tau 6.1 2 true
20364 bgymCORpDJ Tau 3.9 237 true
20365 VPeSfPSn Epsilon 5.2 250 true
20366 dFDPQ Pi 2.8 200 false
20367 RzvjjMPgh Gamma 3.5 182 false
20368 nmUqWdBDEF Pi 5.9 203 true
20369 dLBW Epsilon 4.9 13 false
20370 toGTkLvXV Delta 8.6 197 true
20371 XSB Pi 4.3 5 false
20372 dRGVsVt Epsilon 0.9 162 true
20373 gzjJmxUDzo Delta 0.9 153 false
20374 bCV Pi 3.5 159 true
20375 rSVQLgcbeq Pi 1.8 52 true
20376 aevHIwDlT Delta 8.0 54 true
20377 NACMlRLjo Pi 1.1 45 false
20378 xwFD Delta 7.9 70 true
20379 NmRzlQEP Pi 8.1 45 false
20380 DhZCGQpCr Tau 0.7 137 true
20381 cmM Lambda 5.5 224 false
20382 YbugTeQ Pi 9.9 80 true
20383 ebKHQzxBOf Beta 0.8 189 true
20384 BULF Alpha 1.2 113 false
20385 kDkfB Epsilon 3.0 76 false
20386 DFR Delta 0.3 110 true
20387 ecKFAp Tau 9.5 70 true
20388 ZlThUO Alpha 6.6 43 false
20389 yCHulr Tau 3.1 235 false
20390 OZRNR Beta 4.1 207 false
20391 qvpaQ Beta 9.2 190 false
20392 sPqMOuyoJO Tau 5.9 97 true
20393 fRm Tau 9.2 243 false
20394 wcyuNo Beta 7.5 74 false
20395 UGL Delta 5.7 126 true
20396 NAexyC Gamma 5.9 138 true
20397 WFzqLKSz Pi 1.5 229 true
20398 ocJIA Delta 2.8 114 false
20399 BnQaNol Beta 5.2 100 false
20400 EEauEgIRBz Epsilon 5.5 131 false
20401 zFguHM Alpha 3.7 166 true
20402 YCsI Lambda 2.5 133 false
20403 DnfMEiJb Beta 5.3 27 false
20404 qaeNjad Gamma 4.8 242 false
20405 uWCirUYOno Pi 8.3 35 false
20406 ZhiviA Theta 2.6 130 true
20407 OgQmgKyU Gamma 2.0 124 true
20408 gqFlS Delta 0.4 239 false
20409 lGSol Delta 8.1 123 true
20410 RzSJNO Tau 8.5 186 false
20411 ZkoM Epsilon 1.5 212 false
20412 OtN Beta 7.9 210 false
20413 FKgC Tau 1.1 152 true
20414 oxZ Pi 9.3 11 false
20415 CbAyi Delta 0.5 72 false
20416 gXFcHn Alpha 2.2 168 true
20417 relEOjBg Epsilon 4.1 246 true
20418 bfMrWObIq Tau 9.8 130 true
20419 wlczjLoQ Theta 4.6 235 false
20420 nXu Tau 5.1 10 true
20421 snkCOUAQA Epsilon 6.0 60 true
20422 lJKzRHmRm Gamma 9.2 31 true
20423 PckItKScAS Alpha 0.5 119 true
20424 MWYKIcZMP Alpha 7.7 27 true
20425 WpVrh Epsilon 4.3 98 true
20426 PEEw Gamma 4.6 120 true
20427 cjcO Epsilon 2.6 187 true
20428 TBUkkFIUeT Tau 7.5 83 false
20429 EoQzv Alpha 3.3 138 true
20430 zjuzO Lambda 8.6 49 false
20431 XNThdr Lambda 6.1 170 false
20432 vHOo Theta 2.4 46 true
20433 lpkDC Delta 2.4 191 true
20434 AVtLPN Pi 9.0 25 false
20435 RKTsU Lambda 3.4 3 true
20436 tXqy Pi 7.1 146 true
20437 aBJSyDbUjA Lambda 2.6 52 true
20438 wGPByZo Alpha 3.7 87 false
20439 DKVkerUc Beta 0.6 159 false
20440 UiplwB Alpha 6.5 78 false
20441 iBrGSV Epsilon 8.7 99 false
20442 YVPzpJqQNC Alpha 4.0 0 true
20443 xpsKPyxXZ Beta 3.0 40 true
20444 QkgTNQfmZM Lambda 9.6 105 false
20445 mODbzQN Lambda 0.2 217 false
20446 vvB Lambda 2.5 36 true
20447 NSMQFHF Pi 6.2 116 false
20448 cFSfRL Lambda 0.7 216 true
20449 YONcS Theta 0.7 224 true
20450 wsHp Pi 8.7 160 true
20451 MrAPdJNM Lambda 5.0 96 false
20452 yZstno Alpha 7.4 181 true
20453 ekmfLHz Theta 1.6 151 false
20454 ZQqdfdbIe Tau 1.3 128 true
20455 ptGw Delta 3.2 177 true
20456 QnPwlJ Alpha 2.2 104 true
20457 iLMeN Delta 6.6 106 true
20458 tNNbQPwO Alpha 6.1 237 false
20459 zmL Delta 9.9 69 false
20460 fodV Gamma 5.1 61 true
20461 qrGK Alpha 4.9 56 true
20462 EIT Lambda 7.0 197 false
20463 hIcQ Pi 7.5 136 true
20464 opWoIL Delta 7.9 1 false
20465 MTDL Theta 6.6 241 false
20466 dbYPbMd Theta 1.3 184 false
20467 OCHNqXZuIL Alpha 8.2 199 true
20468 PhdJqYRy Lambda 9.8 99 false
20469 hEng Lambda 3.4 182 true
20470 kTtYPRfESA Alpha 8.0 27 false
20471 xBn Beta 5.4 69 true
20472 MCMr Beta 8.0 199 false
20473 NMjnaXXH Beta 2.7 154 true
20474 OSTfduI Lambda 4.8 101 false
20475 ePhASmCKhO Epsilon 7.3 113 false
20476 muAj Epsilon 0.3 229 false
20477 saxWOtUrvQ Tau 4.2 29 true
20478 wQY Beta 5.6 95 false
20479 mjThsSmyF Lambda 10.0 153 true
20480 xHTZegJNF Beta 1.5 247 false
20481 TETGi Theta 0.6 146 false
20482 mHeiqF Lambda 2.8 98 true
20483 TtwJY Alpha 8.3 240 true
20484 fvrGUssNz Pi 8.4 198 false
20485 CjHQwhF Delta 5.1 123 false
20486 pNrdbC Theta 9.2 28 true
20487 BoH Epsilon 3.0 230 true
20488 TmXNNz Delta 5.0 204 false
20489 AZSD Tau 2.3 20 false
20490 WmYIAIoDyF Epsilon 5.6 222 true
20491 SCY Tau 3.6 46 true
20492 NDVR Lambda 6.9 217 true
20493 yZzxwdpJB Lambda 9.4 206 true
20494 nJEoXcy Epsilon 8.5 237 false
20495 MjOvMomTfE Delta 4.0 108 false
20496 gwMlDy Alpha 2.2 190 true
20497 OHjDWSUp Pi 4.5 189 true
20498 vIgqVy Beta 1.2 59 true
20499 OgdcA Beta 2.0 97 true
20500 UghkwVral Lambda 2.4 250 false
20501 rrCh Pi 6.0 173 false
20502 NLtOcTKJv Delta 7.2 54 true
20503 xYnpfh Gamma 9.2 19 true
20504 vJjtap Pi 7.0 134 true
20505 ORDepbjTfW Gamma 0.5 134 true
20506 aSUL Alpha 9.1 79 false
20507 QYB Alpha 4.9 166 true
20508 suuksraPXD Tau 7.1 145 false
20509 fiJWCad Delta 0.2 127 true
20510 uAMROyuk Tau 7.3 111 false
20511 kQb Theta 2.6 142 false
20512 yjoh Alpha 6.8 200 true
20513 swDGheddKK Epsilon 1.1 53 false
20514 PNGpjti Beta 4.4 203 false
20515 tYDAHLa Pi 8.6 102 false
20516 DnKjEm Pi 9.9 226 false
20517 aIMxbmOT Tau 1.0 165 true
20518 fggQaVC Pi 2.9 19 true
20519 Cpsd Epsilon 6.0 215 false
20520 gcRKRYMtX Lambda 6.7 28 false
20521 xRRNpg Tau 7.8 97 false
20522 ZnI Pi 2.2 95 true
20523 QLtqmOm Pi 8.2 167 true
20524 RwPN Alpha 3.6 120 false
20525 UXg Alpha 6.5 0 false
20526 kJna Gamma 8.0 76 false
20527 aSKdMwt Lambda 1.2 179 false
20528 KYhDXZPW Lambda 4.4 137 false
20529 rokd Theta 1.3 47 true
20530 PhsMInM Beta 0.8 215 false
20531 shb Lambda 9.2 67 true
20532 ZcpP Pi 1.6 33 false
20533 TshTbfoV Delta 0.9 92 true
20534 rykFq Beta 6.7 1 true
20535 hwGoUe Tau 3.0 248 false
20536 PPhSJNowi Delta 8.1 249 false
20537 gwP Pi 5.9 189 true
20538 unqRMqzR Delta 1.6 113 false
20539 upvk Epsilon 1.8 141 false
20540 alB Pi 8.0 2 true
20541 ygUFR Gamma 4.8 120 true
20542 qtEU Pi 8.5 194 true
20543 yjuKri Delta 8.8 47 false
20544 eSf Gamma 9.2 21 false
20545 EpxdQLJuGq Alpha 8.2 113 true
20546 ahHvWke Alpha 3.9 111 false
20547 keqcxP Tau 1.7 61 true
20548 wdVs Lambda 5.8 176 false
20549 bEkeKuJmC Beta 6.9 163 false
20550 yVScxgHIpU Epsilon 7.8 36 true
20551 KBjRuLMK Pi 3.2 242 true
20552 pNkIFaMH Pi 1.2 156 false
20553 UCwwZFNBZ Gamma 2.6 216 true
20554 OiOaIElN Gamma 8.3 134 true
20555 yXpihy Beta 8.7 14 false
20556 nSfy Alpha 8.4 75 false
20557 gVihv Tau 0.2 113 true
20558 VbP Beta 1.3 168 false
20559 FUcEhli Tau 4.6 231 false
20560 AFuuqaBcH Lambda 6.9 122 false
20561 DakyGTD Lambda 0.8 130 false
20562 NJxyZQQv Alpha 7.9 205 true
20563 fSxoyVD Alpha 8.8 55 false
20564 ApI Pi 6.3 233 false
20565 vGFLMN Lambda 7.3 154 true
20566 Imq Gamma 3.0 164 true
20567 gGaRuaspid Alpha 1.0 249 false
20568 RqBQ Beta 4.4 138 false
20569 mtA Delta 2.3 172 true
20570 ZayRsBLAP Tau 7.4 218 false
20571 HjHXinHdP Delta 0.3 236 true
20572 wpofuyD Epsilon 2.5 108 true
20573 bcvUASRcVP Theta 5.2 131 true
20574 mIHgRZfmO Epsilon 5.4 190 true
20575 qYFOuFs Beta 8.1 224 true
20576 xRAKdX Pi 8.0 238 false
20577 zWfUatvM Epsilon 6.0 213 false
20578 PalhkFf Epsilon 4.6 164 true
20579 zAsQ Epsilon 0.7 168 true
20580 Dtgujx Delta 1.6 142 true
20581 Mys Delta 2.7 146 false
20582 Fzt Lambda 6.6 19 false
20583 erzv Pi 1.2 79 true
20584 paj Gamma 3.1 52 false
20585 jaPDt Beta 6.9 197 false
20586 wQujKrLiQm Epsilon 9.8 200 false
20587 AByt Tau 9.9 165 true
20588 OVnosDEsT Beta 2.4 152 true
20589 xdSd Pi 3.9 100 true
20590 WuOxygtbb Delta 10.0 118 false
20591 iUs Delta 4.3 41 false
20592 uhgKCHCls Epsilon 5.7 88 false
20593 ZzVmbLIFVf Lambda 8.7 203 true
20594 LFcVX Pi 1.7 104 false
20595 zZtHrpGrQx Theta 9.0 76 false
20596 sUnQZ Pi 9.6 59 true
20597 WfSviUQr Pi 3.6 17 false
20598 dxglbnSIM Pi 7.2 28 false
20599 TfoDPW Gamma 8.5 41 false
20600 TSIGWCL Pi 6.1 114 true
20601 ruhC Beta 9.0 90 true
20602 UqsxKEa Lambda 7.2 179 true
20603 LGnuR Tau 3.3 194 true
20604 VKcuWwe Alpha 7.5 125 false
20605 QvuHiqw Alpha 5.8 240 true
20606 OkfuuKgCuC Lambda 8.2 9 true
20607 mqMIov Epsilon 6.4 181 true
20608 IqiCFOB Beta 3.0 142 true
20609 KlaHlY Theta 1.0 19 false
20610 dHKAmUdDb Tau 4.8 30 false
20611 vWPTVwN Pi 1.5 27 false
20612 alfm Delta 2.6 174 true
20613 YNffJIxxh Pi 7.8 103 true
20614 TyciSNE Lambda 5.1 124 false
20615 BJvvRRw Pi 5.4 47 true
20616 WWUELdmL Epsilon 9.2 122 false
20617 Otebhxb Delta 8.5 165 true
20618 wryy Gamma 7.0 117 true
20619 tNOATpfy Beta 2.5 155 false
20620 bOAmBE Beta 8.4 138 true
20621 LCfjeWCY Beta 2.4 195 true
20622 ayvH Gamma 2.2 218 true
20623 cBkd Delta 8.3 241 true
20624 jonY Alpha 2.5 32 false
20625 BegjVQ Alpha 0.4 222 false
20626 KaGrCCp Theta 3.7 237 true
20627 zvWxgsUE Theta 8.4 215 false
20628 bMUXxOhx Pi 7.8 50 false
20629 GnohyFtfwv Gamma 2.0 219 true
20630 MSZxyEtpo Theta 5.7 190 true
20631 CVMgBam Tau 6.8 198 false
20632 DUvtYOGG Alpha 4.8 177 true
20633 opOfF Delta 0.7 71 true
20634 vQy Gamma 9.1 161 false
20635 CeeGsyWpdB Lambda 9.7 214 false
20636 WeLKjZwxS Lambda 0.8 79 true
20637 QEvIWxs Pi 2.6 5 true
20638 sEyPVlwCd Tau 2.9 83 false
20639 DziDIBkQ Delta 6.1 122 true
20640 UHZ Lambda 9.5 33 false
20641 GXhM Epsilon 1.0 219 false
20642 JJodCI Delta 10.0 60 true
20643 eRZ Beta 9.0 127 false
20644 nORId Delta 7.6 7 false
20645 TmFEWcsWmJ Tau 6.7 18 true
20646 JxhDwW Epsilon 6.6 32 false
20647 sYxhZqhg Pi 6.3 247 true
20648 RWzNmHkoG Epsilon 9.8 207 false
20649 rxQfQIOSX Gamma 4.5 4 true
20650 SAQJ Epsilon 2.2 107 true
20651 XQWwM Lambda 7.8 100 true
20652 tFJds Alpha 4.2 240 true
20653 aipRSE Gamma 6.3 157 true
20654 hlbUDTadE Epsilon 7.7 37 true
20655 SNQykBt Delta 7.0 112 true
20656 AEeCU Tau 5.9 105 false
20657 tqWMiTvKuL Alpha 8.0 184 true
20658 vNmd Beta 6.8 86 true
20659 RPpF Tau 0.3 33 false
20660 HHQTMFbMvK Delta 2.4 195 false
20661 TJaSUS Gamma 1.4 62 true
20662 hDnrDZfr Beta 4.1 4 false
20663 eozvwvD Theta 2.1 191 false
20664 NhqXClDOKX Pi 1.0 162 true
20665 NjxNzZhd Delta 0.3 145 true
20666 jlr Alpha 9.8 163 true
20667 xDoe Theta 0.2 108 true
20668 vHAVFu Gamma 2.3 34 true
20669 ULQs Theta 7.5 131 true
20670 mwfhj Delta 7.2 40 true
20671 zyJTJvil Delta 5.6 142 true
20672 kZybhlJjB Delta 2.3 49 false
20673 FojRMgB Delta 1.0 27 true
20674 agDxZqmoT Pi 4.9 84 false
20675 NcoAfX Delta 4.1 73 false
20676 thyIns Epsilon 8.0 19 false
20677 ghhtdKgN Alpha 3.0 185 true
20678 pHdKOr Beta 4.9 12 true
20679 sDiZjqCvdT Beta 3.7 232 true
20680 jCNQClw Pi 8.5 108 false
20681 WTgqVAexr Tau 5.1 217 true
20682 NsPsrpAkY Lambda 2.0 239 false
20683 POSeC Pi 2.5 105 true
20684 jfEb Theta 2.7 232 false
20685 jsaovWsQ Epsilon 3.2 197 false
20686 OPp Delta 1.2 92 true
20687 DAvXLSlKl Theta 1.6 173 true
20688 hDX Beta 7.0 143 true
20689 loB Tau 7.1 44 true
20690 quIIyMVGH Theta 4.4 1 false
20691 lvQjsukv Gamma 9.6 242 true
20692 LdKZZYq Pi 1.6 42 false
20693 awQy Epsilon 6.3 10 false
20694 NGcKdVd Theta 5.8 186 false
20695 vRnQ Beta 9.4 107 false
20696 Cux Pi 0.9 154 false
20697 WHZgBmrl Theta 8.7 28 false
20698 jciGOZlzI Epsilon 0.9 90 false
20699 lPuD Beta 7.8 69 false
20700 ftqT Delta 9.9 173 true
20701 RbVemYr Lambda 1.0 26 true
20702 oofjC Epsilon 9.3 103 true
20703 epKLs Gamma 4.3 148 true
20704 OsGMDyNTDc Delta 7.6 25 true
20705 dRLlTscX Epsilon 5.6 154 true
20706 Yedg Tau 2.4 106 true
20707 iWDLJj Alpha 2.9 170 false
20708 eWTVFE Gamma 7.4 194 true
20709 tqDVHLbhrr Beta 7.7 248 true
20710 NcUfUGGBi Gamma 4.5 15 true
20711 eoyf Alpha 6.1 65 true
20712 EzCRaaAn Beta 8.1 127 false
20713 mILVv Theta 4.9 24 true
20714 BffoZymwI Alpha 2.8 201 false
20715 LTPuO Lambda 0.5 119 true
20716 RMhLJq Theta 2.9 213 false
20717 GHCHH Beta 3.7 143 false
20718 VyHiesRUjc Theta 0.8 15 true
20719 PENjN Theta 3.1 137 false
20720 WCSKhHTzm Alpha 1.3 212 false
20721 CwoeOVnn Tau 4.0 214 false
20722 XeNMVxTYN Pi 0.4 49 false
20723 GRWHM Beta 2.3 123 false
20724 NlY Lambda 0.7 37 true
20725 wbUYscNF Tau 6.8 166 false
20726 TBWPIpGyti Pi 2.9 194 true
20727 Urztjp Delta 1.3 13 false
20728 UShF Theta 6.8 55 true
20729 tuGUnn Tau 8.7 114 true
20730 HqAQob Epsilon 2.5 235 true
20731 ATw Gamma 2.4 101 true
20732 vDGfQ Lambda 0.5 16 true
20733 YlRh Tau 0.1 17 true
20734 FThERYgOFv Gamma 7.8 43 true
20735 fXjfkyMCLF Theta 6.9 59 false
20736 gLcgdJpD Delta 1.9 61 true
20737 IBATtpH Lambda 10.0 138 false
20738 HiB Beta 5.0 0 false
20739 tOfcXVhG Theta 1.0 71 false
20740 nlASPx Alpha 0.1 230 true
20741 KVAjCnefQ Lambda 2.8 63 false
20742 WUtJs Delta 8.6 61 true
20743 gGoYc Delta 4.4 34 false
20744 dsCGehXOll Theta 9.6 109 true
20745 UXzpKKV Beta 9.0 204 true
20746 LvV Delta 4.8 227 true
20747 GOT Tau 0.7 64 true
20748 fsJIDorhjj Pi 5.9 169 false
20749 JTlOKDbAYm Tau 5.7 51 false
20750 EmTlrF Theta 5.0 176 false
20751 TmaVX Alpha 7.8 159 true
20752 TziKhlPUAf Alpha 5.2 41 true
20753 vJrsh Delta 6.9 168 false
20754 ITGSOd Delta 9.8 28 true
20755 GNZ Epsilon 8.8 169 true
20756 FiBNsqfbpG Gamma 7.6 9 false
20757 djj Theta 8.9 212 true
20758 BTHcFnRdSe Beta 0.9 60 false
20759 qTHsaR Epsilon 7.7 139 true
20760 pMawWg Epsilon 1.4 161 true
20761 IslO Epsilon 9.3 203 false
20762 esnWbMvb Gamma 7.9 159 false
20763 yCXvM Pi 1.1 85 false
20764 ncYADjPT Alpha 1.8 55 true
20765 mwt Pi 5.5 140 true
20766 wuvsX Alpha 4.7 139 true
20767 poGebqojGP Gamma 7.0 174 false
20768 YZWY Theta 4.3 249 false
20769 erSF Tau 5.0 69 true
20770 vlrVTiI Alpha 9.5 18 true
20771 yiWrd Lambda 7.4 134 true
20772 KRkyGD Epsilon 2.6 191 true
20773 XLDtnZ Beta 7.9 92 false
20774 kMcsFd Lambda 1.0 188 true
20775 gROnawz Alpha 1.4 224 true
20776 EyCaAWv Epsilon 6.1 194 true
20777 hJsb Theta 9.8 221 false
20778 bgl Delta 7.5 94 false
20779 QfSZ Theta 2.9 227 true
20780 KPNT Tau 9.2 230 false
20781 tenPKMIu Gamma 5.6 21 true
20782 YHcTsQhUX Gamma 2.9 211 true
20783 WdMkZXZ Delta 6.5 47 false
20784 RXbDb Epsilon 4.0 171 false
20785 rUVaQ Delta 2.5 72 false
20786 QOGJgQ Epsilon 2.0 58 false
20787 zsorW Pi 7.0 127 false
20788 cceuan Epsilon 2.1 9 true
20789 PEIiGDRRv Lambda 9.8 154 false
20790 KQWohmo Gamma 8.3 98 true
20791 iSiDBRLiBV Lambda 1.2 94 true
20792 HjxI Pi 9.8 28 true
20793 hqofkVpG Pi 9.8 106 false
20794 UrjqRDx Gamma 0.4 54 true
20795 QTfuXmlxF Tau 3.8 94 true
20796 dLooKv Pi 3.8 197 false
20797 FBhjVP Epsilon 2.1 144 false
20798 zeehkZeI Delta 8.0 189 true
20799 obFeuvSbV Tau 4.6 70 false
20800 dbGiquMc Beta 6.1 92 false
20801 Tva Tau 8.7 222 false
20802 QsfRGvOc Gamma 9.5 172 false
20803 BTpJOspZ Theta 0.5 123 false
20804 SsxGRe Tau 7.4 3 false
20805 HPzuV Delta 5.4 46 true
20806 RlyV Alpha 2.4 178 false
20807 nAl Tau 8.7 23 false
20808 uKEEP Delta 3.6 231 false
20809 TNTJAnjtG Alpha 9.2 7 false
20810 WUqv Lambda 6.3 94 false
20811 Mwqlyybb Gamma 6.9 91 true
20812 NkH Epsilon 6.4 17 true
20813 VUDNNh Epsilon 4.7 133 false
20814 sRXPT Epsilon 4.1 178 true
20815 TBiAenSO Lambda 7.3 209 false
20816 FhGvq Beta 2.9 43 true
20817 EcLgzpXJw Beta 3.6 215 true
20818 BEzgwgX Lambda 0.2 233 false
20819 Zjg Beta 2.7 2 true
20820 ZHsVOn Theta 1.1 181 true
20821 sGddaWh Alpha 5.1 60 true
20822 RqAenLVk Lambda 4.3 103 true
20823 QLX Gamma 3.7 42 true
20824 NicQNvNyj Lambda 3.2 92 false
20825 kvC Gamma 9.7 212 false
20826 fXlaWpp Pi 2.3 57 true
20827 RjTqOyoXGn Alpha 7.6 172 false
20828 Ehapf Alpha 9.7 151 false
20829 dJnEULU Delta 7.2 150 false
20830 USZ Delta 6.5 131 true
20831 cVjTFfVgq Epsilon 8.9 104 false
20832 JHLmDjO Alpha 4.5 195 true
20833 mmCArxkH Tau 0.9 104 false
20834 EBAx Epsilon 5.5 74 false
20835 jXMKpkj Theta 6.1 143 false
20836 hKNH Alpha 6.8 101 true
20837 FQcBYRl Tau 0.8 115 false
20838 xbz Beta 2.1 60 false
20839 MrBcmRjgN Alpha 4.4 60 true
20840 OSXFjURPB Alpha 5.4 242 false
20841 FwotoO Tau 6.3 228 true
20842 kjjZ Pi 4.7 138 false
20843 NQvLBPQdL Pi 6.6 92 false
20844 mdQfqOG Delta 4.0 14 true
20845 LARsu Beta 5.1 154 false
20846 brnSlwzpI Lambda 8.8 8 true
20847 GXHXqrZtOz Alpha 5.8 154 true
20848 DCCA Tau 4.2 36 false
20849 gKBcmRlGz Tau 9.3 47 true
20850 KbsOQBQ Gamma 0.1 105 true
20851 ksPESfhY Epsilon 3.1 131 false
20852 RNwVrfufG Delta 6.4 79 false
20853 yWizP Tau 7.7 34 true
20854 DvjkGjUQ Tau 8.0 206 true
20855 ZiQMFcCjZa Delta 3.1 83 false
20856 qAQSlNsWpd Theta 4.9 97 false
20857 WPo Gamma 1.7 1 false
20858 zNucpnwMQ Tau 3.4 43 true
20859 AEl Delta 7.9 2 true
20860 MwRqvXRA Delta 0.7 179 false
20861 jwSafiQCr Gamma 4.5 58 true
20862 VYdq Tau 7.7 37 false
20863 nvYdGvPGIu Theta 4.2 115 false
20864 xWOf Alpha 8.8 134 true
20865 jJGgYtJrC Lambda 0.9 205 true
20866 cwExB Epsilon 9.3 77 true
20867 BFlyb Lambda 3.2 51 false
20868 sNSiZXV Epsilon 1.5 96 true
20869 pmVqWzBt Tau 6.7 152 false
20870 MfsYRafdF Pi 0.3 227 true
20871 giDAXW Pi 2.5 93 true
20872 BoADEVoZW Theta 8.8 243 true
20873 AqqjDOXolb Theta 2.2 50 true
20874 YVuwxOg Gamma 4.0 101 true
20875 jiMbasF Gamma 3.1 33 false
20876 EtKig Lambda 1.7 150 false
20877 pbAxqee Delta 4.8 199 false
20878 mxDEN Pi 10.0 131 true
20879 HhQkdir Theta 2.2 128 false
20880 Kte Lambda 1.0 32 true
20881 tEu Beta 8.3 123 false
20882 yqkqwi Lambda 6.7 193 true
20883 mKb Tau 9.0 166 true
20884 CdBCdrU Beta 3.1 196 false
20885 wgKzGh Lambda 5.5 202 false
20886 Nqps Lambda 7.7 137 true
20887 SfKJMUgY Lambda 0.6 8 false
20888 HIZkFsusF Alpha 4.3 95 true
20889 KExHZFunh Pi 2.5 43 false
20890 GqkaA Alpha 4.9 119 true
20891 nsRxhg Delta 4.0 165 true
20892 QqnQ Lambda 7.2 163 false
20893 BQm Pi 6.6 142 false
20894 vmUhQMRWsh Beta 8.7 204 false
